channelId,collabo_level
UCLuyrUQPIjGkqID9UlKUP2g,5
UCVY0X5laPEw50vMBvNlG8Jg,5
UC7WY5VP-P-rSb2ES5npk8yA,5
UCjh8GJzi8QfERgZJn6UVlvw,5
UCzhSDVgyLs8FmpT0z4UlWSw,5
UCPGJPhu6TDKAC4LplHeV32Q,5
UCYoV2ORJs7IDcX1N86Dj7iA,5
UCAuoR0B0b-XTVdcIdmMWkGA,5
UCn2ZGw8JR73mnDSkJlQEcCw,5
UCoE2SdHT1Bk7oRXD4QHKWqQ,5
UCEawwbJ-n-SFe-6VSkzLwFA,5
UC10Hvs8hwlKbERjpkHTzEWA,5
UCbdRgu5SIbaYBPv8_SkUIEw,5
UCrPOKftSHpTBWpsMOHcU-Lg,5
UCHh8YgBGDHw4tJx9opCx3aQ,5
UC4aZLkAT3S4ja3MXnicYZzw,5
UCuTvfXFqvk4jYDyVZAUos8g,5
UCvx49rHn3BZof5hlwJqSs_w,5
UCLbdQ6PJWLSMWvU7BT_9mIQ,5
UCjhX37E0Gttgabf6NuywEpg,5
UCzmgkiEtmxPOMKlqP-ThdTA,5
UCPHrqNH-xTdluvJOfRsU0WQ,5
UC3qwIP8oaDnaGH313D_KgBA,5
UCJwI5OB7wMX_tw9FKM-ENOA,5
UCZpszs4x7JjZXOoJYjZ63Nw,5
UCfewTEIAUwUUcEvkZ4OcVdQ,5
UCv8djfekF-GsPNywhCOlKYQ,5
UCy0N162ftrJ2F5H1IyYnA6A,5
UCNt_-TuMGZxyYLIzerXBNkg,5
UCjhX37E0Gttgabf6NuywEpg,5
UC7kiR8rqM9ojRPLYXV-wa-A,5
UCQejnt7-QrfuJzZrtVeGiyA,5
UCn5DoFWrjHhMtD5czTRQlsQ,5
UCoHE2EF9Yyjd7aF01w-4nKA,5
UCBNeqMlQ0G7WnaiN3iF-Tpg,5
UC0KGhiH0jj4C56Wt_McL99Q,5
UCGFteZphdMTdEnlbuRpe5UA,5
UCVwYCJIcKru_15r-CPGveXg,5
UCcJJr7OiJ7LaFljPesvU4ZQ,5
UCrQnn213QtS65_bNM33-ikQ,5
UC3cAtBDebivbwUqXRjd3p2A,5
UCJVSMBpI9KPcfxN47x02fKA,5
UCZSCGEcUD5sekIsc8MgeSVw,5
UCfAR5VKJL1nj-lSotjFB13Q,5
UCu_3887V1w_sw7o_ADZ3OLA,5
UCxdD0l9W5EyNMsKc4usTMZQ,5
UCNOMainYSXUudqKf2Qx_gAA,5
UCjHY2y4q1SKX9Pi4KUuIwjA,5
UC7WiEMYYclGCpxppbxEvbJw,5
UCQEpknY-LsmiR5gG3hdKxYQ,5
UCmknLFQkbPiHu9uP7fxI_7A,5
UCAzcKZLOpSCghxKrqNGZMMw,5
UC-wZpxe-sOkaJPAL88F4nhg,5
UCFrNQwHtywjFgiIvR40leNw,5
