channelId,model_2d,model_3d,model_real
UCQKRmkbOwdcVmoOlt4eGoUg,1,0,1
UCQN6jTX3Yx3j7sZ0uH6yk1w,1,0,0
UCQPNmdJvvyM67Gl_YyLGkTA,1,0,0
UCQUIwxyJ2oFW8XTqKBAIScw,0,1,0
UCQUz-UHx1jZHs9MlF9zR9hw,1,0,0
UCQWh2M5JzoILUYE268RTY9Q,0,1,0
UCQZW4c5vT85O10H9WBrM-jw,0,1,0
UCQayVL_me65JC039-a0IxMQ,1,1,0
UCQb4rUTrgEUlEf4vN7e87Dw,1,0,0
UCQcWbNeRbjjTMdBJUjCpuOA,1,0,0
UCQcv_kvdpzs4fF8JUrxGFcA,1,0,0
UCQdmKuH1C96cTNflf47a54Q,1,0,0
UCQejnt7-QrfuJzZrtVeGiyA,1,0,0
UCQghFDj-gv0GqR7wQTfjHjA,1,0,0
UCQhWpmrstpo-sltWiziF4Jw,1,0,0
UCQjvet-SBFlEcNWC2BP-yaA,1,0,0
UCQk9VmW3aOYQTRmmS8SbFzg,1,0,0
UCQks9sJLvXiIr0jTlCTQMHg,0,1,0
UCQlLqVz0RFOkFpjrJv-k-Zg,1,0,1
UCQlPj1kHaq72UKrM30x7wVQ,1,0,0
UCQnAxwZdfcp-9Gd9_x-29iA,1,0,0
UCQnZNPMA3Ovmi67Qzaqr63g,1,0,0
UCQpRmzd1wWlzXYFVod2PjBA,1,0,0
UCQq_CnuOrg7ENJDU9BrqMqg,1,0,0
UCQrQ_zvdvsOseWV8Ygy2FVQ,1,0,0
UCQsQe9ScZ93MTpyhOadgq0A,1,0,1
UCQsuThhsBtHln3nCOcX-pfg,1,0,0
UCQtG73JgijFQris1s6bFNhw,1,0,0
UCQtcdZ7eN5Ek9wraCtCVzGQ,1,0,0
UCQu-GIe6eY3v2neN-9TSqNQ,1,0,1
UCQw7kA5iC6yGg0pEdBPw8tA,1,0,0
UCQwRCZzO0vsb4ogqLkt2M-A,0,1,1
UCQxJkJkXUBRcnL_CkWv07_A,1,0,0
UCQxWwKL7QF9X9SSAIkU7lHw,1,0,0
UCR-TbnYXh9kGl97MB50dAtg,1,0,0
UCR0I2f25Oldx4imfMosdmUA,1,0,0
UCR0ag1yE9CosUJW8cRr3-Ag,1,0,0
UCR0auMM-Gm_iDz2M3xyYR5g,1,0,0
UCR1hkx1bedXS-Lybv-v1nOQ,1,0,0
UCR3M9A2Uded3Ktt-IcFbtPA,1,0,0
UCR3anc5uhAvaLfl3SbymcRA,1,0,0
UCR4HhH-VSMQjySd0qoVh91g,1,0,1
UCR7H5Y7bVwL5Izqg4TP310A,1,0,0
UCRBmaGfB_ZavwYTGP3dC4oQ,1,0,0
UCRCkJZrZfo6eZwlz15lQewQ,1,0,0
UCREBLP3CZTphtnyPOPrgqKA,1,0,0
UCRFeskPspPBRGGJRc39NMDw,0,1,0
UCRGoi4YW5afhZukGo3P8H_Q,1,0,0
UCRIwQGKmAVetsDE-b1BhBqQ,1,0,0
UCRJtb-Qb2xzr1g29CoMVs2A,0,1,0
UCRK-LY-QiwA_PhWNgZSEDsA,1,0,0
UCRKcul-WIUU7B2vODQ_H_qQ,1,0,0
UCRKi_l9Z5HWbj2vVipWIcSQ,1,0,0
UCRLvzFCa0dt1SLTM5xbGrNw,1,0,0
UCRMWbdgWn3GU1FfOvdLL85g,0,1,0
UCRN8jU8bY99fb3Sn9Hjsd1w,1,1,1
UCRNKZ8S_5GJYF9MlT6QgDnA,1,0,0
UCRRpH1_rV0je3-C1zjUaGhg,0,1,0
UCRTPHBHpw5hEBXW5yYV33nw,1,0,0
UCRUFY2ZCyVOvC-1rJIVZlKg,1,0,0
UCRW4iWRUKZLNlfetHhl2LNg,1,0,0
UCRXIvklRzeAupxbUxMWsivg,1,0,0
UCRY0lbY0pNJLYGvf_pA7FHw,1,0,0
UCR_eON2Ac347dhn2sAf3v-Q,1,0,0
UCRaBU1ZqgyZBF2jQ72FDM0A,1,0,0
UCRaUlq0sOo7TWintuT0AYiw,1,0,0
UCRalWxO-KRWnrQQq--5oHwg,1,0,0
UCRapuCTbCYnCdLm-dfD5phg,1,0,0
UCRbK8O8IkDH9VWa9PRboQ_g,0,1,0
UCRcGtDtwXvuBL86zQb2toTw,1,0,0
UCRcqgr4cjJdpDKMxLgZcufA,1,0,0
UCRgecIhXcn2y1DvIOHGZCRw,1,0,0
UCRhurnZxePdaev_SARTOJEg,1,0,0
UCRhzdSRZTEbTarHtOpHsq6Q,1,1,0
UCRiAOo2xHR__2WrfejWle8w,1,0,0
UCRiw_zdWO8x3_wqu6URkgqg,1,0,1
UCRnlHD29u4VKrpaiQV-tTTg,1,0,0
UCRnzINdq2bVO7cPoLSEcATQ,1,0,0
UCRphi3Bh5Q_5q_LVp4S9HfQ,1,0,0
UCRq-iNtVT5zROPCwz0RodWw,0,1,0
UCRrafPWTfmMjYIJJ8fpUP3g,1,0,0
UCRsOgKZ7oKFLD60kRdcGmdw,1,0,0
UCRu_bgKUZPtu-t29-WXsDBg,0,1,0
UCRujHtW98hoyRvoTzbQu-cw,1,0,0
UCRvHWll4Kn9p0XBTQRHggmA,0,1,0
UCRwDfnbIfaUu20109r72nXw,1,0,0
UCRxwiRE4-l604TROGgEArkA,0,0,1
UCRzIfJ6YDwzrKK4buqCGTLg,0,1,0
UCS-AEU8ccZmIf1I9-z4czkw,1,0,0
UCS-yxr36iIafcaVEtgtvbxw,0,1,0
UCS3_IFdRf8q0Y6SQAoYdp-w,1,0,0
UCS3w1eQzA35-jlSTJbFxVlQ,1,0,0
UCS4iURqi5jzugY8QNhZd2Ng,1,1,1
UCS7NlylAHu3uDaMhc84zebw,1,0,0
UCS7rpsx_B36LPwhFNKML7Ew,1,1,1
UCS8Io49LS58OPL4dtIrb7-w,0,1,0
UCS8w-7krErjLdDXY93yAeLA,1,0,0
UCS9EF8WtV1wyhMqvE-KnX-Q,1,0,0
UCSAHr56RH8xzNUpwAw4JClg,1,0,0
UCSBvLL16BVOx2UGxXRiiuIg,0,1,0
UCSG0DqaBta3bbjJRyug4WKQ,1,0,0
UCSH6LnQxrKsLixdb-p-916A,1,1,0
UCSH9jc9AnZdcV3NPlUGrqNg,1,0,0
UCSIwLoEr-GQUFXYEBop2FVQ,0,1,0
UCSKeFSK7VbMAMOsPfdB3MWA,1,0,0
UCSLGxXsqvNeAxuY_qWOo5bQ,1,0,0
UCSLVOg_UvLA84wdsFYTq4PA,0,1,0
UCSLjNuhqfkZFWcwx7-JMI6A,1,0,0
UCSMrWAGOkKmTnMQNyIhRJFQ,1,0,0
UCSQSJIRDhEJTQ4mZ0GPcKgQ,1,1,0
UCSRKMpCknDJ1vX8C5KQ1V_w,1,0,0
UCSSWdm56FQi8on0G_6j4J4A,1,0,0
UCSSqkGEa3TlzHkvvGabwT_g,1,0,0
UCSTarTBIgfQfLcTsqo9ARHw,0,1,0
UCSWR1UQElOYPr26Y00lqfwg,1,0,0
UCScNVHnWOes_qZhjSWsK2Yg,1,1,0
UCSeOmQ-bHYBjTNm8hcmjdaw,1,1,0
UCSeRZleiNIqGWgdmPU-YJjw,1,0,0
UCShZp5nurfwY_dcctqX5SYA,1,0,0
UCShi_E2WEZLirO07hYqqvug,1,0,0
UCSi-CxRZvopZGg14ppnMQRw,0,1,0
UCSjVSpmNOAq8TSfpoNseNkQ,1,0,0
UCSj_0c1Hioc-bEbvxRvJs9A,1,0,0
UCSlpWJM2lOHkSaajzsl76Sw,1,0,0
UCSmQU4p-lVLF7Uc0ZL_I19Q,1,0,0
UCSmRCFH6iy1uvoXJbLwxMHg,1,0,0
UCSn0B-SrTgUmv_GntmT7FTA,0,1,0
UCSn6mVfVZlf5_egOE7jK5CQ,1,0,0
UCSnxc7AhTPn85T52On4Tc4w,1,0,0
UCSpu0DHSs5vahl3cRwDb4uw,1,0,0
UCSsIf_VswkQ0nKzej0S2yJQ,0,1,0
UCSsTLqvR9gXZPXuSGAg0E6g,0,1,0
UCSt3p78jrIMXaGh-Gxv6eUg,1,1,0
UCStdhX1wV6t1aGcDJ1vgGnQ,1,1,0
UCStg1DNQeMLTisfIGOZx7tQ,0,1,0
UCSugUQM4bBi176x6Thjf7Zw,0,1,0
UCSuwNiQQ8Z2ptVPcBlScbZw,0,1,0
UCSvGPK39PpsilLqS2vJqjJw,1,0,0
UCSwl4MxRKqdx6XIoZ_5ibTA,0,1,0
UCSxLebKgbS8-QedEMQQtrCA,1,0,0
UCSxmj4sQUJr55_Rb_dtJH-w,1,0,0
UCSz13daSxO2U7_NWjIKEJSw,1,0,0
UCSzM1W7yoUjRy47k_G6mPPw,0,1,0
UCSzhhX7Jlr5rzUR_MFTDOUQ,1,1,0
UCSzq2sOML_xibTXKuG_hQog,1,0,0
UCT-oXrVj2Dy6gK4kqRhtnUg,0,1,0
UCT0AdVDoZBSs9GB2iJYAz1g,1,0,0
UCT1foAK0noywL-RMvGMnD1Q,0,1,0
UCT1oN0m4ZMAQ6FSx84wY60g,1,0,1
UCT341beAYZ-2ne-x9fOKPRA,1,0,0
UCT6oxEhw_1sMMd0bMfFGF1w,1,0,0
UCTC5wAC7pq62fk0wKb8abcg,1,0,0
UCTCbTyk-CsLyaEdkaPcwkUA,1,0,0
UCTCeiaYHmgcREt3S03bAg3A,1,0,0
UCTEXrHJYIGZuqieN8DXrH_Q,0,1,0
UCTF7IXcUVQU-yPXsqW5PIAg,1,0,0
UCTHSEXoxztBUlcB6xkzAhpA,0,1,0
UCTHrnLSklgYghASFFdgvD9A,1,0,0
UCTIxh3pWAZwil7AE8BgG6Vw,1,0,0
UCTJe1d73G2iRXaBCzaKu6EQ,1,0,0
UCTKfW5IxTeY1V-_gy4wYMuA,1,0,0
UCTKwWN7fYYV-dYAHDTmNjow,0,1,0
UCTLaFZ4PKxu5ugQcu8asx_A,1,0,0
UCTMPzGpa9ti4q8-2AlHNK6w,1,1,0
UCTNWzdpykybAFi7FV_mS7tQ,1,0,0
UCTNebPM5d6TSxoSvthkCAwA,1,0,0
UCTOmVNKD-Ty2cAKQSrxSbKA,1,0,0
UCTOxAh_MDuXtl0TJPZVL1sw,1,0,0
UCTRNPsO9ZQq13yDOfM54oRA,1,0,1
UCTS2rYtYgP46v-lHia1GbsA,0,1,0
UCTT5t8Gk0aemPHpWES0l33w,0,1,0
UCTVMnM8tDj2i89dW7P8e2oA,1,0,0
UCTVwwF_s0_CWwOUz-7GCHww,0,1,0
UCTWilm5t1z3kAklv_HdE9kQ,1,0,0
UCTXWgtKKswjfo-EubXgzqzA,1,0,0
UCTXe7UncFwQj7ZiPESYSQfg,1,0,0
UCTaIfAXEhWbaNWYARd5sW8g,1,0,0
UCTbrLOPF6jX__UNHT2GMKTg,1,0,0
UCTcGbTH9hlScXB-Bm1D4HNQ,1,0,0
UCTctFQqpjBSMGlqkBfXFC6Q,1,0,0
UCTd3YevItlYKPITPwkTG4Hw,1,0,0
UCTftkjHA30pWkXB-Z6eijOQ,1,0,0
UCTjLjqXYI1xzT5J3i-4TtYw,0,1,0
UCTjbBeXIfLvja6sE3hCW50Q,1,0,0
UCTlAFJSid-vdOs0Ciwl5HKg,1,0,0
UCTnzSI6PZT99WlrrI26u0EQ,0,1,0
UCTpruv9I-0Zy-7FFu0-qoIw,0,1,0
UCTqWRO7U3xZbDdg28NJYrmA,1,0,0
UCTqyZRNC2W4yN0lF3esFIFw,0,1,0
UCTr0_wlzZ0xzAKeGga7jJwA,1,0,0
UCTrTCj-KX-qZmKZFdX08opA,1,1,0
UCTsBJT_DCbqUoXmnT2IVA_A,1,0,0
UCTsKTG-8jOTNJbMHkWg0cDg,1,0,0
UCTtQ-MDpxl0DEKJige2SZWA,1,0,0
UCTweGoED708MxXM9gkoDa3Q,1,0,0
UCTwoUon1YT99StX4HYr8UKw,0,1,0
UCTxORw6LVVRYGNFCAijCUYw,0,1,0
UCTxs9vSVMBqAGQw-RiZR7UQ,1,0,0
UCTyUsII-tj-smDn-Tg80HBQ,0,1,0
UCTz2tGm14k_xrYprtSAPx1g,1,0,1
UCTz5fnhpcAQBq78fUfxXWfQ,1,0,0
UCU-0EpnQaxkDpsqChCn0Wyw,1,0,0
UCU-IyJRy8iOCvKgHELDg_8Q,1,0,0
UCU0zun8U7X-d45G0xt4KsiQ,1,0,0
UCU1Wb6XiYDhk-csugRV8y9w,1,0,0
UCU3oAf3k_Qei9WT8lsowPvQ,1,0,0
UCU48uidUFMxYdZl3a8Qucgw,1,0,0
UCU7djUgoTuMjnNdilbr6gSQ,1,0,0
UCUAzQ_KHyrODSnEppsQDUpw,1,0,0
UCUB1-8XsrwgXfpfT93HZDYg,1,0,0
UCUB32ZF3KEiT_l5K_xPM-LQ,0,1,0
UCUBIkxZrk3ym5XaI-4yjJ6A,1,0,0
UCUBwIFm0Uu9cIi0KMxxBkPA,1,1,0
UCUEE-s77sGZWqLoozx5sz8A,1,0,0
UCUFWK3xptiTjsP69nvjfVUA,1,0,0
UCUFwCe7MUcrkRzPDYFdpreQ,1,0,0
UCUG0EfG2NA_Bc2U8nJEeesg,1,0,0
UCUGBAyV3pfZ08uMV2PJqCtg,1,0,0
UCUH3EFf51jWYG38tEUjRMmA,1,0,0
UCUHTLKAwCH4t0cZTZVjGe8Q,0,1,0
UCUINwe0lv6T-z2eytj-Nn7w,1,0,0
UCUIPp0hw0_KIVCHBYN5KVFg,1,0,0
UCUJomMQKvz049O2XT0tCCAQ,1,0,0
UCUKT2Ar5K32UQ9Ne_ye_jmg,1,0,0
UCUMA-m78KL1yY7XIlm7ln_g,1,0,0
UCUO-qF1RHXlACVv9Kk6tqQA,1,0,0
UCUP5i3OoTgxE07b8SdIHK1Q,1,0,0
UCUQY2quWjm8lj_lbWjn442g,1,0,0
UCURNxht_jYt-Ey59BiTiKpg,1,1,0
UCUT3lGMM7wPFoQcAqSBjFrA,1,0,0
UCUWcAwH8u8NR6vT1pUuhStA,1,0,0
UCUWnP6CcURq6kh6U0BshyAg,0,1,0
UCUYVXFLTfEUoC6pHLv7CpaA,1,0,0
UCUYVuevj7PRtjRRZsA981Vw,1,0,0
UCU_mMz7CDYUoDvIBfAXjOjA,1,1,1
UCU_nw6P4YYmkBfZ0itM6J8w,1,0,0
UCUbdy3NLhk3YQ76N_NVYYHA,1,0,0
UCUe91QHhX8Yfd1tEVs_l6ww,1,0,0
UCUeYh6HmdHkeQsWItxWs59w,1,0,0
UCUf-8IH7RZU5hfbVeMoompA,1,0,0
UCUfZnvZuBn7fGVGQMOifeZQ,1,0,0
UCUiXCW-LIcIg_timsi_90Qg,1,0,0
UCUkGuc2s-p8GeakqlrXHR_w,1,1,0
UCUkM2T5mSSqwoTzKB72V9ng,1,0,0
UCUkoEapl3ezn5ICiZv7W9Dw,1,0,0
UCUl5BjTg9CIShunsoDiIf8Q,1,0,0
UCUmc2Ynqd_tfOp5McceA2EA,1,0,0
UCUova_YYah4RBAO1X9b4Pow,1,1,0
UCUs8NlA5_ImqSakzor6yLZA,1,0,0
UCUsEuIwU1ilD6B8Ob8RKzfg,1,0,0
UCUvQcEc_cUwtk7dKveLC5rw,1,0,0
UCUwyj1tY3QQprDlCbR3048w,0,1,0
UCV-f-msELn2ndhssIw19XnQ,1,0,0
UCV3H5eJReR4WSP6i5iirp6w,1,0,1
UCV4K1iLzMgb6m4SNNsDghIg,0,1,0
UCV76_5lt73NY_Ol6nD67dfw,1,0,0
UCV7q3xgD5VzK-sleQ1DVO4w,1,0,0
UCV8Np-VXrd4umPyXBYm4_VQ,1,0,0
UCV8X7SNAJF_sS6h1dxiTAAQ,1,1,1
UCVB16vOi24WElLNbbmOFFsA,1,0,0
UCVDa9cTAXKrJ9yxTstZH29Q,1,0,0
UCVFfIhVOTRJJaIyaGwzJy2w,0,1,0
UCVGi2ntJsDG9UsgqAMFe82g,0,1,0
UCVHa4WoHsIIOYj2WtGy0iQw,1,0,0
UCVHykctvqUX1fhARnxv10ZA,1,1,1
UCVJJoDDGvp7imhIr5jPOYzw,0,1,0
UCVJR43VuCRGSrI6irZIuOHQ,1,0,0
UCVLZN8IQNkXC2LVr93M29-Q,0,1,0
UCVLetyeJoMmmSovuU79KubQ,0,1,0
UCVOIIKdW4k_HHnvBtsGmTbQ,1,0,0
UCVP5C3gqHljb0G_0AOKGJWw,1,0,0
UCVPcbOuy6w8rarVXETbjBOQ,0,1,0
UCVSo57Qzt2JtuTqE-pLBHCA,1,0,0
UCVWyIZjJFuKDKAncFbl-_dA,1,0,0
UCVY0X5laPEw50vMBvNlG8Jg,1,0,0
UCVZ45Tdn6xV2qLZhFOrezFw,1,0,0
UCVZPlBTXzvMzAjvim6kFqXA,1,1,0
UCVZjR3YOh1xLv4EL70IR86g,1,0,0
UCVbK_r3xC6HKN_dOft6iLVg,1,0,0
UCVbYQ1g0cWMO_N69-t2LshA,1,0,0
UCVcF9D-SRfNaESGi_Inwbvg,1,0,0
UCVcRKJmdhcGTEXDAnC7KwbA,1,0,0
UCVh0vzaKRaoXGP6CI3yIY1A,1,0,0
UCVi45MCqllaFYjSTP2bO5gA,1,0,0
UCVi8APGrRCn9KOXYWTT1V3w,1,0,0
UCVjKDFDTejXXzT1cud7Kbaw,1,0,0
UCVoy18lGumhD12_VxDz6new,0,1,0
UCVpT8wQ23B6Jn3m7gA-t99w,0,1,0
UCVswVwUv3I2tFcX0HkkThfQ,0,1,0
UCVtXUyN4tWdcirHH9r5Yxfw,0,1,1
UCVwYCJIcKru_15r-CPGveXg,1,0,0
UCVxL0YcGTVo2M13EMTA6TEQ,1,0,0
UCVyyi91EG4WKRGO1pXIEKTQ,1,0,1
UCW-5uY7HGbbpnhws6ab6hpQ,1,0,0
UCW0l6XXIjbHYdd11gSL1jog,0,1,0
UCW2ZP4WkDBq1WPzcK2VqgUA,1,0,0
UCW2ZgN3XYg9sjXoEon1mImQ,1,0,0
UCW3LZSPEtorNV9wx7waNChg,1,0,0
UCW3NawHTYuhLJotnqSuNVKg,1,0,0
UCW3xR1eMkGKHwnv9Imrqtvw,1,0,0
UCW6IhZ5tT4jXnWqUAVKDLCQ,1,0,0
UCW7LQK4kd6d8zIM87CYu3tA,1,0,0
UCW7wvoJ1Kn0xStTS062BX_w,0,1,0
UCW98qD_KJDihno7xhrVKHUA,1,0,0
UCW9IM0Hns7pNCoOm1OSmfEw,1,0,0
UCWB3QoiPhCwbJoK_sAbSY2Q,1,0,0
UCWBwrZV7gpsN0UswHoLbQiw,0,1,0
UCWDEnfP6CcWNT1U5OlNqsgw,1,0,0
UCWEWXCotfguZ7vG1L2VPzFQ,1,0,0
UCWEZu9XGeekJu0XnNJ9B8-g,1,0,0
UCWEixf9BXyiQfLws56r27SQ,1,0,0
UCWFlgIw_kCMRyJmGjPf0jjQ,1,0,0
UCWG-SpwlG1-61U8-tAU64LQ,0,1,0
UCWHkrlo-waHxCLUzGAVER8A,1,0,0
UCWJvCc7Y8ekzfU7w0vNFwUQ,1,0,0
UCWK7QBUvQ1JmHTgLTjDsJ8g,1,1,0
UCWMnIQcOWiYqf4r8H3de_1Q,1,0,0
UCWO-jbvK2g0L8hmgA7nSgUA,1,0,0
UCWOMDTwRTRFuBTsubcwji_A,1,0,0
UCWOb6YNSKYfgcAWz3dw0Rkg,1,1,0
UCWP_nWo2mPwoVkQbqQAScHQ,1,0,0
UCWPcI-bkzegepe8Ot7n-3nw,1,0,0
UCWSettoZWYsua_yXbRls6pw,0,1,0
UCWTohc4_nqeQndKDgmkvI4Q,1,0,0
UCWXZQMPzBfZg6J5nV3Y-gAw,1,1,0
UCWXuGA2GVflOUH6YS3cpJsA,0,1,0
UCWYGoppQj3q7fDn0tiKvXTA,0,1,1
UCWYx5kGj1pJgOHExe9-jW2w,1,0,0
UCWbSd6l4K2LGgP_rnSB57rQ,1,1,1
UCWd0VS3Pvi868_ZxnrMNprw,1,0,0
UCWek-a2HJm4VEIqSd-wCEhA,1,0,0
UCWj3blO-hlYiptqS2FwA8QA,1,0,0
UCWjsvWmG2aV-WEMXv7ucLAw,1,0,0
UCWktLImYpHTqXPNap-DNcNw,1,0,0
UCWmUpp_t7q2vkTIH0kXL5xw,1,0,0
UCWmVl06hG9etcVpVp6Vpsjw,1,0,0
UCWnDeg1mjbqYq8hkNz3VUFw,1,0,0
UCWnfJDk9mFkbO258TPpekUA,0,1,0
UCWqPeNZMsOpG1608Wi5bgsw,1,0,0
UCWqxLzSZz57H_imh_J6Q1Eg,1,0,0
UCWs3JD81ivxIVGHq-uotZtw,0,1,1
UCWsRJGg6sfPAntfe7AFlglA,1,0,0
UCWuEwmypBwaBLLv2MxXexZw,1,0,0
UCWuKuAo94_kkkBIPnfa3R5w,1,0,0
UCWuRBQf7dT9sJWzqr_APZaA,1,0,0
UCWvAlf1Ee3tnFN67YkfKSzA,0,1,0
UCWxXVDBhHSauvarC9sIDoHw,1,1,0
UCWxp2Y9JIo4iXAHnvrovB4w,0,0,1
UCWzeZL8-tH-i7G3IhPp9O-w,1,0,0
UCX1S49efWZqIgFodAyxFGzw,1,0,0
UCX4JT08PICMO_-EEsTBH8BQ,1,0,0
UCX4OAcO4jVFBxaLBMXyuN3Q,0,1,0
UCX6dcFdaWw-KBfEcaf0lXqg,1,0,0
UCXBXHXnzt6gtMcQH0pW6yQw,1,1,0
UCXBqRzY6rY-WqWt8jC5byNg,1,0,0
UCXCgXWpPPIM8ORkeGgXKF5w,1,0,0
UCXDnVkyVFd1Q0S4ujwalhsQ,1,0,0
UCXDspelgEfUzW-PrqB8q62Q,1,0,0
UCXDy3Bx-VDX96Z_24c9zrAA,1,0,0
UCXFjU3TxaRYA_lHiyfJ--Cg,1,0,0
UCXGOa3UALiTiX7txYSsDh2A,0,1,0
UCXIdcrK0YJz9SraCP68WAvQ,1,0,0
UCXJ3DoSlWS276JCktTh9bdA,0,1,0
UCXJSdqdWOFL10qviJy_axjA,1,0,0
UCXK2qYdWM3ICiaxM12D9j0g,1,0,0
UCXL-frhXCaDq2miguCy5G1w,1,0,0
UCXNo4YW18zzzaiLZM4rzc9w,1,0,0
UCXO37eA_WGfN18ctqnnt_7g,1,0,0
UCXPAhMl8WYcfxsfxPPHUDFg,0,1,0
UCXPKF3KAp894Xk0PpLP0PlQ,1,0,0
UCXQmLnWp1LD8TEQhXS9l83A,1,0,0
UCXRzzmbGgGG-_EhP7gO7oEw,0,1,0
UCXSQDlS-1HBYpPxLh94wOww,1,0,0
UCXZwqn9gkxxwVnxry5LN5zQ,1,0,0
UCX__8hg_jXudaS3DmOrTCeg,0,1,0
UCXa9ls0J0yN39eZVeocQfnA,1,0,0
UCXaU-p_HhLoGEkjBh25qj3w,1,0,0
UCXau60doFIYgyy3KSvKmrVA,1,0,0
UCXbZfAGo1YCsg-tvIDj3xpg,1,0,0
UCXcVvdMgQnjdjgUsSMoId4g,1,0,0
UCXcxjYALNDQHGsRK8nXCV6Q,1,0,0
UCXd6icLhtHeb9T9YA03JX4A,0,1,0
UCXd9a3ZLaBbeFAz3lZOwkOg,1,0,0
UCXe-L8BJjJt3A7SysC710Cw,1,0,0
UCXfPuftTvgu8rlo5dj6YP9Q,1,1,0
UCXfdN0pKOdD4YynFQdQONKw,1,0,0
UCXga2ca72iTTK5d5VW-2sHQ,1,0,0
UCXjObf6AfcuKyyk_u2Sih9w,1,0,0
UCXkZUKRO_23QQUFNDWYtyHQ,1,0,0
UCXlZ1fnwnZJqHIFkfd35pgQ,0,1,0
UCXlaGq6-OS46qIwtqcPa62A,1,0,0
UCXm3mrplDTs83I-FWRL_j-A,1,0,0
UCXnLcPpyvydpUkNrYZ-YGyg,1,0,0
UCXpTCqB47x1RvnUaDWgYu-A,1,0,0
UCXpVMSQ9JQqIabQJDorY4mA,1,0,0
UCXqwkK6zlTYYRNlUbo21YuQ,0,0,1
UCXqzPh56yu3ECrB-VyZXxIQ,1,0,0
UCXrRkb7n5aXAxFSetfpe29Q,0,1,0
UCXrXXLBw21X0bzAp-bnbh9A,1,0,0
UCXxd4rg9Zrnzz7MvQ-6wk3g,0,1,0
UCXydj7j9OPY1aReaKwDEQKQ,1,0,0
UCXzml6-kkp7RWxFu_gHkIlw,1,0,0
UCY-Oxz5wxsT4hwbRjql7dBA,1,0,0
UCY-rzz8F3xdJ9NS3Y5iAGjw,0,1,0
UCY193LzCYkqVx4sMySfOb8Q,1,0,0
UCY1AtKv8VBRjiANSSwd8DKg,0,1,0
UCY1krBeGmxWza4tshUAEw2g,1,0,0
UCY49HkNMfiLxQbTHmebChAQ,0,1,1
UCY4kuCJ80voWS73YYEKInWg,0,1,0
UCY5YTZCqd3s0uKh5k0BA2kA,0,1,0
UCY9NhtdCeovzrLkci5yWQGA,1,0,0
UCYA1bgULeeYaOhpURHQ9Oxg,0,1,0
UCYAVkg1y33NN29UfcI5qg_Q,1,0,0
UCYDHCMNY2SljVPAk2ART6VQ,1,0,0
UCYDy13Yc98EkFbXcROZsaQQ,1,0,0
UCYE1rVnhC2CvdJaWKMlTCTw,1,0,0
UCYGRrQjTI3jjBVYal9nbv3A,0,1,0
UCYJjMxGHCWF89hzPRYEqAhg,1,0,1
UCYLn1xts4mDfDEZAAZFAk4A,1,1,1
UCYMnf5YYFemiv4F2S8lQbrA,1,0,0
UCYOwEuZeFf5yBnGvud-5kjg,1,0,0
UCYP4uwUUlKk25zty-mGo_eg,1,0,0
UCYRSINlty3X5199dZPK279w,1,0,0
UCYSAcJ3l3N8OTgPq3EvCjuA,1,0,0
UCYSum2jNtiE9JZedmy00okQ,1,0,0
UCYUMlKndUb-A5UR-6aRWxEg,1,0,0
UCYXzB5vlPS5Z_wiAPQJqe1w,1,0,0
UCYZTrT9XYtdGZrCC9LCGqoA,1,0,0
UCYZUXPAaMHiesRfvxlKOkyQ,1,0,0
UCYZUujsTn8uopC8gwBxXFPQ,0,1,0
UCYZs2x1X0x4INr1ANqy_coA,1,0,0
UCYaEGfKFqU5eINks8Ey0UTQ,0,1,0
UCYbBPtS52enSskfHm9-DCaA,1,1,0
UCYbYBeqbr_ycxMvVoCG98Yw,0,1,0
UCYdAq2Truz2_p7Hpb-G900A,1,0,0
UCYgrU4VmX9Xj_Is6rx0i0wg,1,0,1
UCYl2qeRPosUnc-GAmk6K1cQ,1,0,0
UCYlNbuMnYHBPvL7GxFd-6KA,1,0,0
UCYoV2ORJs7IDcX1N86Dj7iA,1,0,0
UCYplKJ4979VPx2F2AAO_yXg,1,0,0
UCYpu7V31Si5rHUFkS9aNPpw,0,1,1
UCYrHbjf0aTPr2CzmiTc_zKA,1,0,0
UCYseuVsqyGrUtlp88MGCWpA,0,1,0
UCYsfcxMObzjH6KL7FDHEJoA,1,0,0
UCYt6QqoTes2_CBph5RmkcvQ,1,0,0
UCYvKuXSAk5p9F4TMJgvcghA,1,0,0
UCYymy3in_6ZaN1WP1q-HPrg,1,0,0
UCZ-HQfkkGgad92OCkTcEgbw,0,1,0
UCZ-U9WtpKv61WSpuSd7NAkA,0,1,0
UCZ0FOQA0YtQE1-2Ow74He_w,1,0,0
UCZ1qM1X42Nx_0nTX88zy4XA,1,0,0
UCZ1xuVkS2JQTl13ohwqVMRQ,1,0,0
UCZ2aw4ZLV3mb_HVy88-gxtg,1,0,0
UCZ3SbG9tCwQ4EIZkI0q7lzw,1,0,0
UCZ4ewIY-QdUOyugseR4sfww,1,0,0
UCZ7TMz5GXcxhpaRAhm1R--w,1,0,0
UCZ7e7KqFfovnRS1U2bPy48w,1,0,0
UCZ8LyqEjXtWnzgC0Nhkm87Q,1,0,0
UCZ9qXX_M97pQMQjzLvK6J2Q,0,0,1
UCZA9o-0PmHwPZdqyNg163yw,0,1,0
UCZB3CHNHP5tD6S7lV59tS9Q,1,0,0
UCZEhZbTn4zhp9vexGf9qxjQ,0,1,0
