channelId,collabo_level
UCHh8YgBGDHw4tJx9opCx3aQ,5
UC6Mt9a8Mm2ZLrsP9xNOnRpw,5
UC3L6Bf5L2kpofnyi1_qiaDw,5
UCu7AsixLY16zx2Kza5Dtkww,5
UCK6qF8lMAl4V35ukqZCqC1w,5
UC8MJKmsgsQej0-1g1D8f4wQ,5
UCBQ--PU3ltv_86COsAPyV7w,5
UCy0N162ftrJ2F5H1IyYnA6A,5
UCDlTygk6Sjno2bnntb0xsVQ,5
UC0m3XWBdDMfPWtvb_fmb2DQ,5
UCrTxTKtRTbiVqOLCVoCkV9Q,5
UCHWpl96KjxnwtWokRotwD9w,5
UCN84kddLj2J6OTgKl6Kkt7Q,5
UC68G7CKwETqspxyNeMb7FiA,5
UC31Q_uUwjOQhZMcovbK6igQ,5
UCtxGd9di8DUpEHwiSyRsqsA,5
UCJqp_9-P2mDDEjUoHin7tUw,5
UCPIwvtezbHiqdQt0_oyghDg,5
UC7z19CC8DAH2iNXwBlqTeVw,5
UCaw5FgxmJoF2vlwgZpsULng,5
UCdDUorK8w7-zMYKxcqsy2_g,5
UCWO-jbvK2g0L8hmgA7nSgUA,5
UCN8DhwrPhrxa_LhwqJmKcyQ,5
UC6A6wbtwlCLWwwQCY1DUOsg,5
UCnRt5U5gy0ZHSDzCq35-Czg,5
UCTCeiaYHmgcREt3S03bAg3A,5
UCZKKZ_BNI1_-LDFtSl9-YMQ,5
UC3Bqgso86ZqqKR2hfQmH_0A,5
UCtyb9RH3gOlpoW-Cwi5MKDA,5
UCJrEBCS-4rF6wHyc4sLETOA,5
UCfJOT29NSDKDdzGb8nBmzxw,5
UCPJ2K5mlp8P0AcJ_VqBtnIQ,5
UC84G0T6eFAYrfh_p_9KJn4w,5
UCq5Tibl3OdjGBhS74qtIQlg,5
UCawAcSYAOvEwG1IUKbqqzTg,5
UCBDqklAFOTUC3A4_1bGrgOg,5
UCxikXTsPTYQzaMhVA23HhgQ,5
UChM1yS_u6DGvHBfCVN1eTqg,5
UCdFq1qLhV2AYXPJmyAHA3JA,5
UCDcxcKdc6LU2P64tXD5LZRw,5
UCzoQ1J7choA_QWDZLXQeZDw,5
UCjrwRsuS8-IYifqbOzl_Bkw,5
UCkNnf7-5rapGB9BjGuWmkVg,5
UCQ5IYZuvmxmpFyGFsfsRYAA,5
UCWRSHTzZAHgmbElsbVEiKKQ,5
UCgcZQBWzXrLfr5V2BZwi0hQ,5
UCd4cNK7YLpCl6IErRGO5Nxg,5
UCZXIpT51Du-MDBLHn-L7ztw,5
UC2kPnsU0XgIEtRqqpZkM71Q,5
UCtkGOznk3wMW5fjmbbsvqEw,5
UCOCTp-GVYvO8a23PSzsBPWA,5
UCTftkjHA30pWkXB-Z6eijOQ,5
UCj1S21fgQrBHqj4ne9cY7YQ,5
UCx9h36r0txOnUFG6Q3GG6gg,5
UCGrH5qBmbSCycWLzy-hAtSA,5
UCmQDLvbTP7HlH5pANE-HU0Q,5
UC5bMZHMUB5e9h0psau1Az_w,5
UCzcUw50IlRtqTzAiYlsLZTQ,5
UCDneS_4ObgjLkzRafcSjbPA,5
UCJEXvZgquIhcxQlQCkiPgkA,5
UCoxr6pXZ-yf8Hzz07dHA85g,5
UC7YnhCfEa2UEQQvQ0V5OQ_w,5
UCaXfFDauhubIgmaTKxM74Kw,5
UCWqPeNZMsOpG1608Wi5bgsw,5
UC04Lp4fnMhrFNYM8PWbRiZg,5
UCrH1mwj6Yy_2MdpdQQuyAxQ,5
UCLOqtncIOb51TTfX6_VfLuQ,5
UCQejnt7-QrfuJzZrtVeGiyA,5
UCgQ8dMFghGGI-s6scZb7HWA,5
UCcde8ogyKRED4FzvtUmO3Lw,5
UC2YSkjrHkjqW74aVwng_5Lw,5
UCtZeMvTTKmrBHBk6v5nDnRg,5
UCO-5KuYDSfhITDHyRXAo1Ww,5
UCTVGMlWoGUHRaFs-bJ3Hl7g,5
UCihVyMWjudUuRgDZ1Ju8QZA,5
UCex38Vm3iKTuhCMK96GJz1w,5
UCweZ44TrrbukxZvGaSO0hjQ,5
UCGajPt6XsqEhzeNnyzQJ_tQ,5
UCmCwUYnF_oglVIlEyJ731bw,5
UC5ND6tPAuicyh6vA71TbDqQ,5
UCzTLfU1Qgl790ICfGyFEk0Q,5
UCIy23K5bEJ047ZRto_RSMOQ,5
UCobxhb4I3-uGpLxqwYaSAaw,5
UC7MKzk1xlqe9pcsae5u97VA,5
UCaEdceStRN3CtmPXatBJ9Dg,5
UC-roEyXFhrQIs-p6GD3qtyA,5
UCqyKzCdztWWXFOqu6Mho9HA,5
UCL758311MM7JUu1iwhrJ2sw,5
UCQKRmkbOwdcVmoOlt4eGoUg,5
UCg8Nlgl_Heqh_nnzzVAbpxA,5
UCcTogQMO8a7Bu64K75-2a_w,5
UCYgBlFMHnDATw1sZvPVQCsA,5
UC2L8sKnbnc2tNPf-beTRUAQ,5
UCtNZcxZIqwG1yq27iURqbrg,5
UCNfft-3jwhRKiL_t8am_qUA,5
UCiN1LSSoSFdoNr87rMiVR4g,5
UCegFQTNyFwva_1SD4DQAoaw,5
UCwIwkbulYB-ZwqYHINavzeA,5
UCArKBbOt88mxWllNspl2Kog,5
UCGHX1m0LTQAJ8uo1LiYMX2g,5
UClwkY-ymuROuCremgTPVNVQ,5
UC55NiVDIyAmyMSUYJ6oBSEA,5
UCzEW1LP-uMB3KFgowzJUlVQ,5
UCDW64bYSha2Fa0lWXHclw_w,5
UCIhLSRiJWlZCeIAyV6ETB8w,5
UCoE2SdHT1Bk7oRXD4QHKWqQ,5
UC7CX-YJ14nMNbxSzVcnUqMQ,5
UCVtXUyN4tWdcirHH9r5Yxfw,5
UC-S8ogMEDLbtXwekjCzZzFw,5
UCqp60kFxjp6C2ow2okO7Ijw,5
UCKwvYBuN7oJPYunZOJxRzwg,5
UCfxn5cmOYnC2y6Qpb2TQgsg,5
UC9OTK_dAm162C0t6wprDxXA,5
UCc2MLJGFiRkpkZX3ScnwlvQ,5
UCYT8a--RSMKRcZaMHjzLSTA,5
UC21DkLrQeAnUVokuiKTYVQg,5
UCss96PGc_5XcqHwEznoUHzw,5
UCNKPecCrgQqd-ZXi_ANL70w,5
UCSuwNiQQ8Z2ptVPcBlScbZw,5
UChrT92QQtYsDHV64DkuhLmA,5
UCeMHp3Xh8Tw8L3tpOMIXWnw,5
UC_wsLBhgvAeTR26RaaL6RRA,5
UC4LoSYSUdRjcU9N3SmNEywQ,5
UCv6oLxnNxHuGjidunvhdseg,5
UCvx49rHn3BZof5hlwJqSs_w,5
UCPhZzsZUaqQGOTpfmoi9MrA,5
UCVHykctvqUX1fhARnxv10ZA,5
UCABwasNfJa0OkffDjXmRweg,5
UCFv3F_vRWdTpoOl3bT97E7w,5
UClU3t0IjehLkeDNHfsfq7cA,5
UC4pwGqVlUF1FgcmxbzlLuzA,5
UCz1oUvsUbxiRZRMLee4zPKg,5
UCD5GTdApoi409Hv_pl8iqOA,5
UCIP81zHwqJwG-69ZaNXl4qw,5
UCnpg7MSKCu4ATXFtKXHIx9g,5
UC73DLMOm-BzwF-SelLSuxnw,5
UCVdzscXMAOjQQ_O9dwp9smw,5
UC-4jx_4XXlJIjCtBrrU3ybA,5
UCqV7koNTl0dZR_asN4_nRJg,5
UCkzmWCL4qOto2r95Cq-lp2Q,5
UC9t4z-VwgIVdxGnSRQLhUDg,5
UCCr2hPTVLM4-PmJF2OQDMuw,5
UCPr0btfTlrGSq-1GMiMfGxQ,5
UCF3Tx4phmHPBTW7DmtBgCxA,5
UCFZqzJGTSFYgJsOE9eI3BRg,5
UC1-y2SgiExsBDYvH7QLtz2w,5
UCSR5AlIjG-8rW9-13vVRSGw,5
UCI7qafYFUVDmTkXOjvT-aIQ,5
UC3LaieYhkDxMDhQLYlvqynw,5
UCV-f-msELn2ndhssIw19XnQ,5
UC9kNaS9mxTud7QIUaAtP4rg,5
UCKQGhncQEYdeS1Y4FH7-fkA,5
UCMvf3AhN_59Jhj5bgFBjAog,5
UCs_IVAqpWMnsb9bbDi7UMxw,5
UC62aQCBOx17EjlJONx2m7LA,5
UCY1krBeGmxWza4tshUAEw2g,5
UCn7baB2f4Vz9DQSPhwhyA3w,5
UCCL72uA23hexDSznRmj4bOw,5
UCPChXLIyXXK2asB9-k1JMDA,5
UCuqcPmdBvwHEWGx00XYCFWg,5
UCvdy7sHIXe1nTTO46pt2mhA,5
UC7kiR8rqM9ojRPLYXV-wa-A,5
UC_k9C3wHGewRtK_2BKPw4vw,5
UCplP8bFs7jqJyGm3XZrQhtg,5
UCEawwbJ-n-SFe-6VSkzLwFA,5
UCFR0X75rua1_CJn3oGfVllA,5
UC0n3ascyHg4K5TKlFQ8G3EQ,5
UCS4iURqi5jzugY8QNhZd2Ng,5
UCh1E8qvxpe5GxMzxk9Qv6rA,5
UCygkeNT-BbyC26-5N33ec0w,5
UCHkJhOYmzzCqN_wlw6SZtZw,5
UCUR1fNuBcffqmWHFHiOB4aA,5
UCj_PHKHyNf3n3n8sx-RQq-A,5
UCMSQm0zS_M5wuLXsbHwqZ1Q,5
UCbdiD3s1A-6ZtUXUHsZLzfQ,5
UCsKlOT5XodZjpw-5lbotUfg,5
UCXt1W1iOXqpIWJl8V1makBA,5
UCmr4qtbzst3g-_fUUgX__Rw,5
UCBx8e4d0qFJ-GkYXTTj1tHA,5
UCOwL_fmW6VPIAfJjoRylB5A,5
UCe2n09gZFJxk9b9d7COf8-A,5
UCuTvfXFqvk4jYDyVZAUos8g,5
UC_UzJST1RFhQ81xiF2A6E7Q,5
UCpQkFjlL8e_Z0klcZevI1cQ,5
UCEPOa7RUSGoIdpROYtYy3zA,5
UC0MxmgllHF6sfGSADJVwoSA,5
UCRsOgKZ7oKFLD60kRdcGmdw,5
UCgmUoD_dcM02QNcb9sEx2vA,5
UCyTTdKnJiYmQNg-f9BnfjHA,5
UCHXfKvjkFHnAW5wP97cJwjQ,5
UCUFwCe7MUcrkRzPDYFdpreQ,5
UCjEWzu74hLc9_7if3_LnXqA,5
UCM5Z7NcA9_GuHlthVXZPSxA,5
UCbRbIaCOXfvX7bSU973h0IQ,5
UCrwQDFMX-BqnmcUl7pBvKcg,5
UCXfdN0pKOdD4YynFQdQONKw,5
UCmh10uD54YnTzDCTdyeCmCQ,5
UCBYE2jpAeDBg6hlV6ur5DYg,5
UCOxohJIhH4EMGSKIaXmIueg,5
UCe5H0PIoelRjA4yk5RwDBHw,5
UCuXMq0o_th2f29hGtHrexKQ,5
UC7ZGurt3dlsNFXYzgb2NBXg,5
UC_V7wcMhjbcv7jDT5JUsY8A,5
UCpW2XVC5Rh3mhDWyUGYXsGw,5
UCEQAemeYn2W_4-mHrHJAS-Q,5
UC0SK2WVy_aVAaa14ep6WHCg,5
UCRtW_UvSohyxSz2CQo8GdIg,5
UCgo4TxatUpnwAACYRU0Fs4w,5
UCyXaw7icSa2A9I6KvV2FiDg,5
UCHYUp4H9h_p5ljRKNk5fZDg,5
UC2nPD1cV3UyftMs_PWO0b1A,5
UCDrUFPA9BKysAjs67vFIsoQ,5
UCjH4Z-uXHegQCTlGeUc7qUA,5
UC-5n3rENHsCuCBVtOS7cMzw,5
UCQghFDj-gv0GqR7wQTfjHjA,5
UCbTnteW_GF89O-v17liEAIg,5
UCGt4tmwTA-8r2wM7OhTjOFQ,5
UCrYaTOSrPT310CqnrYwL38A,5
UCmhkoqslbILzPctxisiAHzw,5
UC1niXF1Af5HyHt2zH3r5TuA,5
UC6D4rgpQyRD-iyimyMnL9wA,5
UCTVMnM8tDj2i89dW7P8e2oA,5
UCdyWD_42PFlGYre6GeXWuFg,5
UCJGU0L0qwE88SyqpVKew8eg,5
UCu-BTRCNSEjEHPF9xzsX78g,5
UCpEsTR5Nnd0-HgKngIQqbmA,5
UC3tOL8JHgdhz4hPU-DKYXNw,5
UC85cU9Q-o6_2PR_3NLisXhQ,5
UCWuIzrL-E5IQXD_i5oaxbAA,5
UCBI8csOzU_Gi7mBl4bjdCnw,5
UCgcuZSUbtcF5FisObshWjTQ,5
UCMCVANim-P8B0GWx2oQ7fow,5
UCxo47fOeY3a2VUonbFnmkzw,5
UCZLMS3nTlhWNkD-PKqoUtNQ,5
UCDdbVh8ArVbnmA0f7qaU5KQ,5
UCj3I3jatZ-EOMgdxfzqCDFw,5
UCOcrEkFE9jUvNqdiNMIUqZA,5
UCzpTZi5TDzfFp7TT6LxraGw,5
UCQMZBzVYwli2Qpt59B-lfcg,5
UCbH3xnD41-l933vGu8zr6Rw,5
UCGbbbztyuZfL8FPlHeMAT6A,5
UCrPOKftSHpTBWpsMOHcU-Lg,5
UCmVYJS_UqCqfddBdd9VmluA,5
UC1JdXcThr1jzytcyEctMrXQ,5
UC62j-S5ZMLWJFmy8LbmW3CA,5
UCTHSEXoxztBUlcB6xkzAhpA,5
UCdfGI5MQJAFRRYtrq21ZhQA,5
UCJ00vdVuPm8ufB-0HfOloiw,5
UCtnRCCXb7q3hy2rURrbVCYw,5
UCoxvasUmRNDWGL--9uXDo2Q,5
UC7obnJstUxpQuyAa0XQDIyA,5
UCWSettoZWYsua_yXbRls6pw,5
UCAuoR0B0b-XTVdcIdmMWkGA,5
UCgRwoZjk7TLb5MctlGQbYEQ,5
UCLjIshyN51UoHhkpMQtHoaQ,5
UCxO2qdL0zV45wE81n9yBdnA,5
UCYl2qeRPosUnc-GAmk6K1cQ,5
UCDWNg2WpVoi68dzLp7QehKA,5
UCilG_5BNBXlDgOGMuz-IYJQ,5
UCODdXLEgayzE2UWYY32UW4g,5
UCzeame4jsl9ff34rFA0CHEA,5
UCazDELmgW-GCKCi4wimQv0Q,5
UCGHpbzFaBZTh1gv3rxCkcqg,5
UCrH5wkPIZWwRmS3nWEAW7KA,5
UCmFDf2cIXHr5wszhvTOgUTQ,5
UC10Hvs8hwlKbERjpkHTzEWA,5
UC5cLyxwU-kuuAWtMdBa6fQg,5
UCSzM1W7yoUjRy47k_G6mPPw,5
UCdHS6wIAM39eYA4I7MqTKmg,5
UCIkgn-laeAwtWvZlXQXbHdA,5
UCt_bXa2tlZvxKgp4nYoPs-w,5
UCoe78aElrOA3pzE_-em_VvQ,5
UC3Mcma_R7kPRwYoHEU5yqlw,5
UCVLetyeJoMmmSovuU79KubQ,5
UCVwYCJIcKru_15r-CPGveXg,5
UCACn3AyDIGMuxnQsTtn81ug,5
UCgD5sLbepUml9BdWCIJvOpw,5
UCLR4WeygeXcmLL_3Cex1KKA,5
UCwjyAQLlue0F7W69awH4N-A,5
UCYXzB5vlPS5Z_wiAPQJqe1w,5
UCD7Pg0uHDSGf5x4EYReopQg,5
UCiNLPU4-SIRSqWUcJBKzz4Q,5
UCO0WPrBG5QImaKI2YI27xwg,5
UCzUcF_apYEW6mjvOLVuxXuA,5
UCPrMvznzP3fxc_n4425SLKw,5
UC_xOxUThdVbmv8je-bPgDtQ,5
UCafrW1oEuZQffuvJR52NUCg,5
UCFvF_j17A_D-kUslOhmhlyw,5
UCqzzE23pqCdX8mQxwftqQrg,5
UClxdmTGulJmWXbgphJ6Dt8w,5
UC0nCTix8nhTLBrO_oe23cbA,5
UC5Nl5wqw8DppRRS0I9IibfQ,5
UCSRKMpCknDJ1vX8C5KQ1V_w,5
UCd5ChOo4UjIKbCIjM1kTvcg,5
UCIRJfFAAOTyh5_EHZd1Sdow,5
UCtOXFtMxJl8dcrG8istOOww,5
UCoHE2EF9Yyjd7aF01w-4nKA,5
UC3DAn3SqfD81mbVZuW9igUA,5
UC7MnCiMbUnFsvsEtrayGHxQ,5
UCV2qgpkQnRfLVV9wGmd-nAQ,5
UCVhzv2qngg_x9_UYNuuFxag,5
UC9xLi_wsL73NHw6as0_x1Xg,5
UCg-6QPXOQrZs8sHw8nwAyvA,5
UCLEp9_-cPbHmyJ9dmjcEwCQ,5
UCwJHP0MXj9ICevE6P4BxNfg,5
UCY1qrEDK378Jay-0ewRfnHw,5
UCCsftqvUOh2dhvgJnDp92LQ,5
UChsEOVjWrnt9hkfkpZnfD1w,5
UCNgfnmeooZt5Xfd7rgIO86A,5
UCZsGmXVxiR1qhiVs4F-RvTw,5
UCaXng-3y1HCwt1si1_LxbzQ,5
UCqthXYzZr1GVxhPMffdGEMQ,5
UClUo-eYzNkmoTZlzPRnqhHg,5
UCQx-vHvlZ0-v18gqXRjEOqA,5
UCceCjwQGpOY3bcQTSKKt3Kg,5
UCt-tU8FjjQ9wf6NL_0rEQaQ,5
UCnrju0M7dk4cqAv_1Kc9dHQ,5
UCThbTUhKJewR-LhyGdT-vbg,5
UCexCqdfMCwpJRC6VzkkKF4w,5
UCffEOA8-229OYoQm0jp2WeA,5
UCv7jPhbMQB8DtVM2v23i-Kw,5
UCw-Y9E6edAA-w0t_rCThmGg,5
UC-vawMwEtWJ6u9adL2uclbg,5
UCXBqRzY6rY-WqWt8jC5byNg,5
UChetQUnY0nfB1a-evwtCRfQ,5
UCz2xefa2pk2JbnqdMJCZeEw,5
UC2MkLU3GCVJpD58pSkP18Nw,5
UCZ_P7tDwJM2RuETOkeXxpJQ,5
UCaFWs1xar3vB04371S5I4WA,5
UCqVDInNe0qLzDn4dwEALT-g,5
UCkBRFh7oogakkhbcNshnR5Q,5
UCl-Pgffxz0-eA0fD1DZpQWA,5
UCcUzP93p_BEG6mCe-KCXHXQ,5
UCseHtRp3iZxk-iHDvkDJtPQ,5
UCnSzUNybG2W4PQhGCD-U38A,5
UCehSCs9QPvaoM7BkYXPQt_A,5
UCfL-srbLh_X2YqGbEyEW1Ug,5
UCuraTuAEKRXePTeyJDOlt-w,5
UCveq9ZJR6Kq8qgo0vhu5BdA,5
UC-VEm0WDd0nddxuXCkpdSMw,5
UCq61tmnsx_iXu-JHNqM-Tug,5
UC5AFilwhaXIgEuLwgeNVR3Q,5
UChNMNhBIsh9EghGbTyu87mg,5
UCykD43xGFVhUfaOPPVcW4ow,5
UC227tEALU39L5A5tQA6z1-g,5
UC7Dnvsvhbk9bE5njFbLIqTA,5
UCjtjYL9W4n9ZK8LN649rpng,5
UCkQ9FRFX_ibAc0w8qDxxaLg,5
UC4VqsDztvXhsdnAOIRs9G6A,5
UC9PkqFPl59BQAm32QTlHhmQ,5
UCcHtINDYP16fkyYslerYbDQ,5
UCsOphDUZVkIKElbpSQSZp7g,5
UCn8JPf4vT8SPZ-ZzBvpV6eQ,5
UCeNefNQCrWuazQ4EyRta-Vw,5
UCplvzgWDry_K9nnh7gBRsWQ,5
UCKxJp2lAo0STcqGhb7zavXA,5
UCF4YCopTckUNvkXuZ0d56LA,5
UCFbwUXtCuQQ4apVR4YjP5fQ,5
UC4qbGQoXk9f0UthbrzEOVhA,5
UCh4dnuJc1Uwm3YtOo_KlFjw,5
UCNKQNXY1wnOYF_ktNxUa7gQ,5
UCI8e9ezdnCo0XCMxD3T_tGQ,5
UC73svGt-9X7l75jQKU1DesQ,5
UCjaLetS13Uw6hpS7Zp4nIzQ,5
UC9lXbdNoJFyRSF3EBYvzs6A,5
UCPhk3xx6E4Uy6swgNOrOH-g,5
UCKR1ypkrizLHtDjyHdil3Dw,5
UC9AHbjW6O5c0NNTu4cJzhUA,5
UCbfbrFiXLRxYlqyNIpVQVsQ,5
UCrwpMir1lCdrFUBAjqljkcg,5
UCmtvU0vxBpJZ7a68nO63-rg,5
UCCPnbxyE83QL7Fhy0DB0ONQ,5
UC-6Iez54bE038UQauMgJS-w,5
UCpoWtpNYkXtlEjVunkH-tJg,5
UCKzDPq4kyFF_eWTipON8L6Q,5
UCF7LiOZTkl9FGsJ8Pb5d5CQ,5
UCFlciQKZV_Fwt0M9vDGVU4Q,5
UCbfnnrsKyh0DriDa8PGjeuQ,5
UCN00mjuLh6fXZpf-PTVXEzg,5
UCY4kuCJ80voWS73YYEKInWg,5
UCCtpAGvsjHPUFSB_Ix5GvKA,5
UCe7cG0gVpPN0IJZ2lIh3Ajg,5
UCPF3i4x4SlmPubGVyCH6dNA,5
UC_knFr4NEqkxdyjMp8GoQMw,5
UCm0gBmRNJ5KDnLZg34NSkHw,5
UCxOOCKQro6YbaUeF5BTl0sw,5
UCHKUUhkAt8EaXYAeLUPn8Sg,5
UC12oTwhIFytkX4-muA1pqkQ,5
UCgpDGTvZ9IqRvFLTf3pL5uA,5
UCSAHr56RH8xzNUpwAw4JClg,5
UC6kI9UelZ7W8kOOkv6gLXUA,5
UCoHnR60xoxblCR4-t0_xOdw,5
UCzhSDVgyLs8FmpT0z4UlWSw,5
UCJVSMBpI9KPcfxN47x02fKA,5
UC3RUCAVD3IizP7725NCc_uA,5
UCjHY2y4q1SKX9Pi4KUuIwjA,5
UCUT3lGMM7wPFoQcAqSBjFrA,5
UC9lxsXEP21vE0px26MIFGzQ,5
UC8mmwxlmgXQE4h_s4SUrGTQ,5
UCrJKzHMBSDIktgYLvuEzCyA,5
UCbV1gUG8uVfwqOGy8itIzUQ,5
UCMW9ybpij_AZe1km38OcBtQ,5
UCXubhGS-hC8LeFQyel39hFw,5
UCCVFWWrigGSqNgVC_JW23Ew,5
UCtbK81dx8hyDs4YX80gK64A,5
UCdzKTwB9PsvaKZ7Mvrqv_tw,5
UCOz_fVpc37kqihEyVCFpUwA,5
UC_WQq68cnKTdgbfDCoK6zzA,5
UCEsCmUi0rOJ4Krhxvy_UzIA,5
UClWJRvckX0yceoxeMfT3u_w,5
UCwod2QcjaLFpoElTgl6OMAA,5
UCGy8hMVW_rtvjiHalPp_0qw,5
UC0nasgeLGQZYGQdfhu6b-SQ,5
UCgfToRN_MRy3Mg-W8JkHwgg,5
UCRu_bgKUZPtu-t29-WXsDBg,5
UC6SYWBb8lhHYKybg9Ppr56Q,5
UCnvWhhn-664uanduufPAHaQ,5
UCzUuGBHfH5RmBPJkDkB69Lw,5
UCJGg50qNtOTP4izmXSWCBXw,5
UC3DLKdUg39Cv3O0-VZAyrqA,5
UCj5lnQLZdbVUuYD9XxXPHiA,5
UCUGBAyV3pfZ08uMV2PJqCtg,5
UC8UC2Hy-Zij60HiLu4VD-gQ,5
UCr27bsd0dgspdYOPelgxlrg,5
UCbIAcpU0xrT4mXAz8FklEXA,5
UCMERFWq7Fw4-VBlrZ9Mhrtw,5
UCXldTM9h_t0Mcgcyw7wU6xg,5
UCC3_SXQqnyEdHEOUJDa3kTQ,5
UCtOqmT7urIyCKIVpcQ3NCng,5
UCdgOSBjmlwtAxD-YaCUYBog,5
UCOcvvLb6jyZWFqiAeqOWYvg,5
UC_GpcgzpR8KPo__JKmRGomQ,5
UCERT5AoVEwqFHmsNaIYeSCg,5
UCl0P2Ib-CRe7TGt1rE_O23A,5
UCwJy8FFOyqtihEDR9fjzKYA,5
UCGeqXW9kXlL4y6WMyxOCMGg,5
UC0UXEbX8VV4Cggnxg_f5A_Q,5
UCgSlUqXm0ktHAjypGpaJwyw,5
UCRXZiMRMLbx9RtPbsuBMGiw,5
UC6Di5wTtC1jKsKtt5pIk7hQ,5
UCnWWrint6Ig3AHBEANLdrlQ,5
UCzH6qK6Awr7CV9sbxIDLrQQ,5
UCJ3BfL7iG42dKhfI7iT5MDg,5
UC2tWYWS-e-q3ZWxWOJPrjeg,5
UCisn8Bft-vl24GIVJHUspdQ,5
UCTwoUon1YT99StX4HYr8UKw,5
UC85lV6xJp3YZEaAFIK8c-EQ,5
UCq6MJwb_8JIKYHAfFnpm3oA,5
UCqvSqMipBqxnRaKjt91mMaA,5
UCb-MABxch3wm7F7_iNOF5_w,5
UCLorFZ_VW4ykHrir-kahibQ,5
UCXRzzmbGgGG-_EhP7gO7oEw,5
UCBe058SeOQoeoDI6hOxSPfQ,5
UCtApE7r35YYNSTEIt0cHW7A,5
UCdKKxVykJB_NKiq9_4fwllQ,5
UCOFX_SbPT1OU_ebVv1578bQ,5
UCZtWnO2ePE2zVj_J3qAMfyA,5
UCEACCCdntJ1stRmCQjPEBeQ,5
UCkUfp0u4CK07r4bSWauIGFA,5
UCv8djfekF-GsPNywhCOlKYQ,5
UCw704jdOTfSCpb0k5r-R0lg,5
UCGMQwcRTinv3DgW609Ovkjg,5
UC08txk58SfEqcrbIFIb4Xow,5
UCgGlhnX0XQpntzQRWzGw6qQ,5
UCQx3ARKKm6hmayqb7oolwQA,5
UC637_MGKjNl0VaYtTL1mL8A,5
UCnC4jbsQTgqVtX4j-5IQgFw,5
UCz53UxD7tpEaivAiAKpnt8A,5
UCIlQ5LPPtQHHGshn2czah1Q,5
UC2ZWmqiY0OJHz1QNS4Bj8Eg,5
UCiOtIn2_8ISkDEsTCufle6Q,5
UCThnLV12sNiZRtXImHi1C8Q,5
UCqWQjy_FC0FuH5_-ittTrrQ,5
UCafxalXpETgL4HTGCwtxkWA,5
UCLR94qSiVaa0LJCJnIXjEjA,5
UCIRzpg4jFch7aX6-Moja-Nw,5
UC5B4w5zRl9QrQiMy4Us1Kog,5
UC1nwZ8LH1Wo7zpN_aUQujqA,5
UC7E0ZB2Feiq1fWCucicTR0Q,5
UC40s5z5yrd02Ngy8nQZXE5w,5
UC9QtOawMSy0bkQ1qTug8atQ,5
UCIEdPuZ6wpvFvD2H5UWtF4Q,5
UCKSsWMKKCCTg9id1LPUv1eA,5
UCXDnVkyVFd1Q0S4ujwalhsQ,5
UC4tdzXb3MRGMw2gMS-QnmPQ,5
UC1Je5rfcripQtpev7f-1Idw,5
UCO5QUta0vC6SKPOteu_AM_g,5
UCZbbFTLEdLGplthKPaJjDqw,5
UC74254idDopreMMQfNIsJFw,5
UC3kUzLIMWMIJKt0n_ZqRs9g,5
UCFRdPgl5HuceqfRXcFZuYBA,5
UCQhWpmrstpo-sltWiziF4Jw,5
UC9E1qttL-uO1dhfM6x0dl-g,5
UCHmoESEms6hxhz0kCKkcnWw,5
UCTVwwF_s0_CWwOUz-7GCHww,5
UCKCut5SpXSYsvkN7czb_PLA,5
UCLGWiPu78SOBqq7qFZ3_RSg,5
UCWuRBQf7dT9sJWzqr_APZaA,5
UCNgoHcOCZ8Tiv-W4bV7Xv5A,5
UCZLwnUygGO2AZAapuaCj1cA,5
UCQUYxu3bzt4UtC-b42j2mpQ,5
UCHYgG-eBMUo5tHMfmnbottg,5
UCseNwiLvi8mpWBUW6TXZOsQ,5
UCTIxh3pWAZwil7AE8BgG6Vw,5
UCJwI5OB7wMX_tw9FKM-ENOA,5
UCurghtB_YojMw3wvD2amL4Q,5
UCvnR3FAnPvjJBFveGIHJquQ,5
UCWXZQMPzBfZg6J5nV3Y-gAw,5
UCmupcXAaBQSkuNdmYAkLWGA,5
UCyka1MMkEN7CJq-M9a7K4wA,5
UCNMB1XQO8RhoDBr6Ufa4RNw,5
UCYoV2ORJs7IDcX1N86Dj7iA,5
UCDe1nbAlOkncedsqW-y8tNA,5
UCp_SG-UqxEXM2BpjR09tOVQ,5
UCgsj8Yt4lp7MYk6Zbk104CQ,5
UC1O739Bs_hJN35_doH8nwUQ,5
UC63UJPlX9IF89gK0PC_3naQ,5
UCYAVkg1y33NN29UfcI5qg_Q,5
UCsg2pWGJveeTKAGVSww05tg,5
UCO7W5qQHeD4FmNi_N5U0_Aw,5
UCjI4KGpwWIBUGVDVp3gJeOQ,5
UC3lip9xiEhTWLAhdZld7o6g,5
UC7r_hkNSKN22RXRklZsPbWg,5
UC_nYFFhgy36RWFaC70ySUkg,5
UCus0FJ52qAXN3VvmSgAH8rA,5
UCvnfQsZGNW_9IvOPcdjOXTQ,5
UCFxbaT9p641fEpdbo693Y1Q,5
UCbXv7KfH7RIqXhqUaBWWVfQ,5
UCSGInmICPS-AtWg5NnZBEvA,5
UCmwWERrmDlkS7KnhhCjmBJA,5
UCIUd7c2-N29IZaebbPKHc0w,5
UCDeSOIuBNis9Nx8jLMJyYfQ,5
UCdzTYscLRjx1o-0n4HWtW2A,5
UCUWcAwH8u8NR6vT1pUuhStA,5
